year,kind,rating,vote,runtime,genre1,country1,language1,cast1,cast2,director1,writer1
1995.0,1,6.8,2379.0,88.0,0,37,33,2802,3756,3829,4637
1945.0,1,7.2,4172.0,99.0,7,23,20,3692,3750,3351,4029
2002.0,1,7.5,10006.0,96.0,7,18,11,3009,5203,3808,4609
2003.0,1,4.6,1815.0,90.0,7,22,19,2580,4620,2096,1957
1966.0,4,8.3,77231.0,77.0,0,62,16,2878,5785,4207,1563
1974.0,4,7.5,20777.0,123.0,7,67,64,3263,3943,4207,494
1959.0,1,8.0,2212.0,95.0,18,30,26,4929,2043,1425,57
1998.0,1,6.2,602.0,90.0,7,61,16,544,7,3867,2054
1987.0,1,9.1,17.0,63.0,14,62,16,750,5897,1747,5105
2003.0,7,3.5,6335.0,73.0,0,3,16,3369,5291,2739,965
2002.0,0,7.8,227.0,71.0,5,61,16,1901,1205,3439,130
1998.0,3,5.9,138.0,75.0,6,62,16,650,1176,2513,3082
1988.0,1,6.5,8511.0,82.0,7,62,16,1663,1219,3107,4966
2001.0,7,7.6,29.0,96.0,8,4,16,3486,2508,619,3442
1996.0,3,6.1,1466.0,98.0,4,62,16,4425,2362,2983,4742
2005.0,7,8.1,121.0,94.0,6,62,16,967,1658,4207,5105
1999.0,1,7.5,274.0,49.0,6,62,16,4050,5070,272,5105
1985.0,1,4.5,1921.0,109.0,0,10,16,2870,3821,3008,3662
2004.0,7,8.3,866.0,150.0,4,62,16,4092,9,4207,5105
1994.0,1,5.2,38.0,292.0,0,12,39,1636,3230,621,738
1995.0,3,7.9,138.0,99.0,6,62,16,2035,1405,4207,1523
1997.0,1,5.7,675.0,81.0,0,27,7,1330,820,1036,899
1977.0,1,5.8,115.0,82.0,0,27,16,686,1746,2070,3948
1973.0,1,6.5,6227.0,50.0,13,35,32,4575,5491,3599,4360
1990.0,1,6.3,1729.0,91.0,15,30,26,3878,393,2460,4113
1992.0,7,8.2,50.0,108.0,14,61,16,486,104,4207,5105
1986.0,7,8.0,192.0,120.0,14,62,16,3284,4995,799,5105
2001.0,1,5.4,547.0,151.0,7,62,16,824,1694,2485,3038
1974.0,1,8.2,5557.0,100.0,6,62,16,4721,924,3078,5105
1981.0,1,7.1,866.0,55.0,7,65,22,695,2077,4060,3532
1996.0,4,7.1,66554.0,94.0,4,62,16,3912,4341,4207,3901
1968.0,1,7.6,19660.0,91.0,7,56,55,3226,3424,1578,1897
2003.0,1,6.2,5106.0,100.0,23,10,16,3295,5463,2933,4179
2004.0,7,7.6,34.0,94.0,2,62,16,3864,3774,3488,3145
1999.0,1,5.4,960.0,87.0,4,30,26,103,5625,3214,3879
1988.0,3,7.8,74.0,93.0,6,61,16,3065,1968,3979,5105
1963.0,1,6.8,3741.0,99.0,13,35,32,1047,1024,2517,1398
1970.0,1,6.9,3557.0,90.0,1,56,55,1961,3620,2959,362
2000.0,7,6.7,137.0,99.0,14,62,16,1010,4109,3910,5105
2000.0,1,7.8,1727.0,90.0,6,61,16,2534,3454,2545,3121
1999.0,1,6.1,181.0,127.0,0,10,16,3382,3882,4037,5105
1996.0,4,6.8,25434.0,95.0,2,37,33,1419,274,4207,94
2002.0,1,7.4,589.0,25.0,6,62,16,2505,4675,2004,5105
2002.0,3,7.3,843.0,30.0,3,62,16,287,4458,2105,3618
1995.0,1,7.5,1549.0,15.0,2,37,33,2776,2972,1518,5055
1998.0,3,6.5,159.0,257.0,6,62,16,4128,5496,788,1007
2003.0,4,7.5,719.0,72.0,2,37,33,3062,1126,4207,897
1967.0,1,7.9,9015.0,107.0,6,62,16,580,154,762,911
2004.0,1,7.4,125.0,39.0,6,62,16,3891,2521,2679,3877
1969.0,0,6.9,138.0,103.0,4,62,16,437,3271,718,4420
1997.0,1,6.5,588.0,95.0,6,62,16,4356,3965,2743,3320
1964.0,1,7.2,9936.0,62.0,13,35,32,729,1707,2517,3053
1971.0,1,5.7,3075.0,95.0,13,61,16,262,5638,3601,804
1981.0,1,6.9,47647.0,86.0,4,62,16,3252,1446,2654,3240
2004.0,4,3.8,31.0,120.0,17,61,16,3715,1755,4207,5105
1998.0,3,3.3,191.0,95.0,1,62,16,351,3057,672,3490
1969.0,1,7.7,2239.0,44.0,7,37,33,2740,5137,2609,3426
2000.0,7,7.6,104.0,23.0,6,62,16,3526,1467,2300,5105
1999.0,3,4.6,41.0,81.0,4,62,16,205,637,146,4375
1996.0,1,7.8,15127.0,53.0,4,15,10,5060,285,1697,3707
1978.0,0,7.7,372.0,25.0,1,61,16,4743,3745,838,1013
1944.0,1,6.5,1355.0,95.0,16,62,16,4407,3573,3145,1243
1993.0,1,5.7,2023.0,114.0,7,4,16,2621,4169,1925,2061
2000.0,7,8.3,257.0,90.0,14,61,16,191,43,851,5105
1976.0,1,8.0,109344.0,103.0,3,62,16,1354,4790,84,619
1980.0,1,4.6,2706.0,24.0,0,62,16,3722,2335,1665,1649
2000.0,2,8.5,466.0,101.0,6,62,16,5069,5897,4207,1648
1984.0,3,7.2,2780.0,94.0,5,62,16,1532,4391,3370,4184
1991.0,7,4.3,242.0,90.0,23,62,16,3150,3383,1411,2446
1993.0,7,7.9,251.0,60.0,14,62,16,3643,4578,1747,5105
1984.0,1,6.7,1957.0,108.0,4,61,16,534,1574,365,467
2003.0,0,8.0,102.0,93.0,6,62,16,4295,5063,3711,3354
2002.0,4,6.5,756.0,91.0,4,62,16,2106,3694,4207,1431
1956.0,1,7.6,2390.0,95.0,6,23,20,3646,2146,1490,5105
1996.0,7,3.5,1527.0,60.0,0,62,16,4609,4837,1851,1452
1993.0,7,7.2,88.0,94.0,6,61,16,4743,3898,2579,3157
2002.0,1,7.8,2583.0,30.0,6,62,16,4510,5258,3740,5105
1993.0,1,7.4,5523.0,78.0,4,14,54,2494,5714,3968,4797
1967.0,1,6.1,3762.0,95.0,7,56,55,2868,5676,4043,4883
2002.0,7,unknown,165.0,120.0,2,62,16,2960,4828,4207,5105
1997.0,3,7.3,778.0,94.0,6,62,16,3665,316,3932,5105
1960.0,1,2.5,3883.0,65.0,13,65,22,1832,2139,1252,1504
1993.0,0,5.0,25.0,60.0,7,62,16,3087,658,3195,3242
1992.0,1,6.1,104.0,167.0,0,58,39,2607,956,1704,681
1990.0,7,7.7,45.0,30.0,6,62,16,1699,1611,199,253
2004.0,7,8.8,86.0,94.0,14,62,16,645,2996,2307,5105
2002.0,7,5.7,750.0,88.0,2,37,33,849,5142,3624,4250
2002.0,7,5.3,6137.0,160.0,2,62,16,3349,40,3746,1264
2004.0,1,7.0,388.0,98.0,6,62,16,4223,628,1598,5105
2001.0,1,6.9,519.0,98.0,6,62,16,4496,4131,3712,1971
1992.0,2,6.7,137.0,77.0,5,62,16,904,2242,4207,2702
2002.0,3,6.8,20.0,72.0,6,62,16,5069,5897,3171,116
2003.0,7,8.4,1138.0,176.0,14,62,16,4874,3186,628,5105
1998.0,1,8.0,38059.0,375.0,7,7,46,1542,3754,4077,3063
1996.0,3,6.3,603.0,91.0,7,62,16,2838,4581,3448,2926
1999.0,3,5.7,591.0,94.0,4,62,16,1444,641,3759,4548
1979.0,1,8.4,629404.0,30.0,7,62,16,3140,3723,1208,2388
1984.0,1,7.7,12576.0,102.0,1,47,45,4962,2574,2114,2553
2002.0,7,5.7,62.0,85.0,23,62,16,4276,1047,2670,1933
2001.0,7,7.9,32.0,94.0,6,62,16,825,510,840,5105
1981.0,1,7.2,57432.0,113.0,3,61,16,3533,4228,1549,866
1980.0,1,7.0,2136.0,91.0,0,27,7,4249,1738,3530,4268
2003.0,1,7.5,4612.0,102.0,5,32,44,1905,2978,1647,47
2001.0,1,6.4,101.0,125.0,6,10,16,4739,2611,2223,5105
2000.0,1,7.5,221.0,88.0,6,62,16,483,5467,1774,2169
2000.0,7,7.7,32.0,87.0,6,62,16,2058,1223,2791,5105
2002.0,1,5.4,1713.0,55.0,6,62,16,3152,38,923,3160
1997.0,1,6.4,688.0,25.0,0,27,7,281,5563,2731,2438
2001.0,1,7.1,10882.0,84.0,0,53,35,2575,5313,3799,4593
1999.0,1,6.4,3357.0,96.0,13,53,35,1809,4322,3823,2556
2000.0,1,5.8,267.0,118.0,4,27,7,1408,2825,2011,2575
1965.0,1,7.1,261.0,158.0,7,30,26,3880,4948,3215,3878
1988.0,1,7.2,1649.0,86.0,7,61,16,56,1856,2041,1063
2003.0,1,7.4,308.0,60.0,0,62,16,526,4392,2237,5105
2004.0,1,7.3,2147.0,92.0,6,62,16,2833,1158,1808,1783
1983.0,1,7.2,87600.0,98.0,13,10,16,2099,5204,862,1002
1938.0,3,unknown,575.0,90.0,7,61,16,3839,1664,4207,706
1997.0,7,7.2,14.0,98.0,20,62,16,2796,4375,2912,5105
2000.0,1,7.0,1822.0,91.0,4,7,46,3932,3380,203,1310
2002.0,7,6.9,12.0,142.0,2,62,16,2960,815,3709,4494
2000.0,7,8.2,45.0,92.0,6,62,16,1116,1972,2218,5105
1996.0,1,5.2,84.0,173.0,0,27,39,2952,2995,383,4915
1998.0,3,7.8,2376.0,90.0,2,37,16,3118,5058,4165,4001
2000.0,7,5.8,25.0,83.0,6,62,16,360,136,4207,3809
1997.0,1,6.2,280.0,103.0,5,55,54,309,1546,3196,2976
1978.0,1,7.7,2155.0,160.0,0,30,26,228,5015,4161,2078
1980.0,1,7.0,162.0,92.0,6,62,16,4066,5897,1318,1584
2004.0,7,unknown,165.0,94.0,6,62,16,5069,5897,1815,2211
2000.0,2,7.6,367.0,141.0,6,62,16,3696,5662,4207,663
1981.0,1,5.2,9546.0,60.0,1,35,32,1738,3451,4015,4848
1973.0,1,7.2,5120.0,60.0,0,23,20,2183,2335,3159,3807
2004.0,7,unknown,165.0,129.0,20,62,16,2673,3103,4207,5105
2000.0,1,7.1,13155.0,95.0,4,18,11,248,302,2411,3002
1993.0,4,3.8,1999.0,107.0,4,62,16,1235,1507,4207,4261
1995.0,0,7.9,2225.0,80.0,0,61,16,4309,11,3943,4215
1994.0,1,6.7,49644.0,85.0,4,62,16,3140,2785,1786,2942
2002.0,1,6.2,1558.0,50.0,4,10,16,35,2636,3645,3129
2004.0,1,7.9,530372.0,90.0,4,61,16,4419,3021,1088,4434
1990.0,0,8.1,1744.0,89.0,5,61,16,1185,2221,3240,854
1929.0,1,5.7,6902.0,87.0,7,62,16,807,326,1471,1270
2004.0,4,6.4,316.0,94.0,4,62,16,1034,3953,4207,1534
2003.0,1,6.0,3961.0,91.0,2,23,20,1038,3945,629,3635
1988.0,1,8.2,87.0,95.0,14,61,16,1999,1393,3420,5105
2002.0,1,6.5,443.0,48.0,4,53,35,4202,3206,1351,2255
1980.0,7,7.8,46.0,184.0,26,61,16,3381,1246,9,5105
1975.0,3,8.0,276.0,125.0,7,62,16,1261,4310,1339,2012
1990.0,3,6.2,1117.0,60.0,13,61,16,3295,934,941,4072
1997.0,7,8.4,2503.0,94.0,6,61,16,1371,3510,3117,1258
1996.0,2,6.9,208.0,95.0,2,37,33,2776,5423,4207,3190
2000.0,1,5.0,226.0,110.0,7,30,26,3029,5355,1461,4309
1993.0,1,5.9,6691.0,73.0,13,35,16,928,430,831,1462
1998.0,0,7.4,1008.0,84.0,5,61,16,2428,1191,1789,655
2003.0,1,7.3,8204.0,124.0,4,43,42,2319,5535,339,2570
2000.0,1,7.2,649.0,94.0,4,1,54,2986,1864,2425,2968
2004.0,7,7.8,12.0,88.0,26,67,64,5069,5897,4207,5105
2001.0,7,5.9,11321.0,45.0,2,62,16,4305,222,834,475
1972.0,1,6.1,568.0,112.0,1,61,16,3563,5325,1615,2510
2005.0,0,unknown,176.5,122.0,26,67,64,4692,1627,4107,3914
1994.0,1,8.0,19480.0,141.0,6,62,16,4054,205,3877,5105
1976.0,1,6.1,2672.0,76.0,7,61,37,2883,485,3015,3678
1974.0,1,7.3,20.0,170.0,6,62,54,3902,875,2359,5105
1996.0,3,6.4,921.0,189.0,7,4,16,3972,224,2239,868
1961.0,1,6.8,440.0,97.0,1,62,16,2167,5893,1615,3876
2002.0,1,2.4,4215.0,30.0,13,62,16,3532,2344,883,1027
1999.0,1,5.5,1700.0,95.0,15,30,26,3881,127,3324,4243
1985.0,1,6.7,995.0,90.0,7,30,26,3882,3567,3203,3862
1992.0,1,5.3,45.0,105.0,7,27,7,409,4083,991,1798
2005.0,1,7.2,9011.0,80.0,7,30,26,4218,5671,3182,4296
1997.0,1,4.9,335.0,78.0,7,62,16,761,2375,3385,1033
1994.0,4,7.7,865.0,144.0,2,37,33,3463,3607,4207,821
2002.0,1,6.7,1971.0,89.0,5,50,48,4922,3661,3050,5082
2004.0,0,8.7,2903.0,30.0,2,62,16,4825,3788,4000,4829
1959.0,4,9.0,75784.0,129.0,7,62,64,4113,4779,4207,4124
1989.0,1,7.3,5122.0,95.0,0,27,7,859,297,1857,2256
2003.0,0,8.5,10.0,105.0,14,67,16,2496,5888,2095,5105
1998.0,1,6.7,3354.0,126.0,4,61,16,2733,2921,3479,4051
1996.0,1,8.7,15555.0,88.0,4,21,6,1345,4236,3675,4860
1995.0,3,5.5,256.0,85.0,7,62,16,1695,3419,1328,2630
1998.0,1,7.6,281.0,112.0,6,62,16,2216,4337,2757,1549
1995.0,1,7.7,6685.0,111.0,0,27,7,4479,3566,1770,2165
1960.0,1,6.3,699.0,55.0,7,23,20,3832,3727,37,53
1989.0,1,7.3,11764.0,95.0,7,30,26,4225,558,3670,4240
2004.0,1,4.6,1041.0,96.0,0,30,26,228,2682,4041,4113
2002.0,3,6.6,88.0,30.0,6,62,16,5069,5897,2542,1211
1976.0,1,6.9,1896.0,96.0,4,65,22,2794,3602,3201,3861
2001.0,1,5.8,363.0,34.0,15,27,7,68,869,1858,5105
1976.0,1,7.3,3976.0,95.0,7,65,22,311,3602,3201,3861
2002.0,3,unknown,575.0,22.0,6,62,16,4536,5897,3121,1814
2003.0,1,7.6,245.0,92.0,6,62,64,4765,5897,367,5105
1962.0,1,7.8,8786.0,93.0,7,35,32,313,1699,3166,3816
1999.0,1,4.8,1780.0,86.0,7,30,26,4225,5625,173,3868
1998.0,7,6.9,41.0,60.0,6,62,16,2684,5897,4207,5105
1981.0,2,7.9,387.0,89.0,3,61,16,1845,1323,4207,2360
1991.0,1,7.6,7810.0,90.0,7,23,20,3363,2407,1642,3621
1939.0,1,7.1,1651.0,161.0,4,62,16,4928,1535,1331,1596
1999.0,1,6.0,2919.0,99.0,7,23,16,3723,1193,4109,4964
2000.0,1,6.8,3722.0,15.0,0,37,33,4397,4715,3830,3180
1990.0,1,6.6,551.0,491.0,0,27,7,4249,3007,615,2784
2004.0,7,8.5,76.0,82.0,6,10,16,4280,5064,3498,5105
1983.0,1,8.0,7555.0,169.0,2,37,33,1981,852,2835,2659
2005.0,1,7.6,706.0,101.0,4,62,41,2371,1165,4207,27
1999.0,7,9.1,285.0,126.0,4,62,16,3796,4638,4207,5105
2005.0,7,6.5,3503.0,102.0,2,62,16,2694,3038,1405,4220
1999.0,7,6.9,19.0,70.0,26,62,16,2652,3095,4207,5105
2003.0,1,6.6,85.0,82.0,7,62,16,1057,686,3875,2175
2003.0,4,6.1,9.0,57.0,21,62,16,4369,2313,4207,5105
2001.0,1,7.5,12950.0,90.0,3,24,22,2555,3880,554,656
2004.0,7,8.6,863.0,98.0,6,61,16,4677,2321,992,5105
2000.0,4,8.4,19637.0,157.0,7,10,16,3368,5436,4207,4157
1998.0,3,7.3,4041.0,87.0,4,62,16,2695,844,3252,2008
1985.0,0,7.7,213.0,98.0,1,62,16,2218,3790,2532,3102
1959.0,3,8.2,81.0,106.0,26,62,16,3419,4371,1628,5105
1953.0,3,unknown,575.0,220.0,4,61,16,457,4614,4207,4201
1990.0,4,8.5,4156.0,92.0,7,10,16,5056,3252,4207,2972
2000.0,1,7.3,6253.0,25.0,2,15,10,4882,2403,1696,2598
2001.0,1,7.2,2309.0,88.0,7,53,35,429,5817,1645,1992
1981.0,4,7.3,5162.0,47.0,1,67,64,4982,4750,4207,4495
2004.0,7,7.8,406.0,114.0,4,62,16,2649,3785,2189,2632
1980.0,1,7.0,8670.0,74.0,7,61,16,387,5438,2907,5034
1998.0,1,6.0,3184.0,108.0,7,53,35,2600,2055,2255,2556
1999.0,1,6.4,1782.0,175.0,3,23,20,2568,536,990,3443
1997.0,1,4.1,869.0,189.0,0,62,16,2325,5754,2042,887
2002.0,1,6.7,848.0,101.0,7,60,3,1875,2143,3205,3863
1983.0,1,6.5,1137.0,136.0,1,37,33,1888,2189,2267,2749
1997.0,1,5.3,655.0,93.0,0,30,26,4218,2974,3541,4283
1994.0,1,7.5,2102.0,112.0,6,62,16,40,41,475,578
2003.0,1,6.1,6927.0,95.0,4,62,16,2808,1842,1281,2034
1969.0,1,5.4,1483.0,89.0,4,62,16,1439,3703,3128,342
2003.0,7,8.6,663.0,94.0,6,62,16,567,1081,4207,5105
2002.0,0,7.6,363.0,105.0,6,62,16,4461,1818,3413,4102
1982.0,3,6.9,657.0,97.0,7,62,16,4087,3505,877,3959
2004.0,7,8.7,754.0,73.0,6,61,16,2385,705,1301,5105
1991.0,2,7.4,670.0,90.0,7,62,16,4406,773,4207,1601
2004.0,1,8.2,87010.0,95.0,7,30,26,4339,1866,283,2995
1981.0,1,6.6,28627.0,113.0,0,61,16,4311,4446,3098,3748
1990.0,0,7.6,46.0,93.0,1,67,16,3769,702,2740,3072
1994.0,1,6.5,5064.0,95.0,0,27,7,2277,1036,738,1647
1981.0,1,5.9,3409.0,95.0,4,61,16,4906,2695,3492,3847
2005.0,0,unknown,176.5,183.0,14,62,16,2763,4593,4207,5105
2000.0,7,7.4,96.0,31.0,6,62,16,4928,5897,4207,5105
1994.0,1,6.4,5537.0,74.0,0,27,7,2277,957,1857,2256
1999.0,1,6.9,1289.0,97.0,3,6,16,1187,3024,3007,2316
1991.0,1,6.3,53693.0,131.0,7,62,16,2545,4348,2068,3462
2001.0,1,6.6,15669.0,87.0,4,37,33,21,5156,3830,1917
2003.0,7,5.1,8907.0,150.0,2,62,42,2052,1125,4029,4715
1996.0,1,4.9,675.0,128.0,0,62,16,1035,5565,3024,4046
2003.0,1,8.0,8421.0,94.0,2,4,16,1678,2976,43,61
2003.0,7,6.9,54.0,103.0,21,62,16,3107,4012,2237,5105
1975.0,1,7.4,4247.0,82.0,5,65,22,290,3648,4060,1766
2001.0,2,7.2,95.0,84.0,2,37,16,661,5742,4207,5088
1997.0,4,8.2,136749.0,180.0,0,62,64,4281,4186,4207,2504
1955.0,1,6.0,5345.0,81.0,13,62,16,2712,1728,3369,1603
1974.0,3,7.7,8743.0,87.0,2,62,16,4386,4017,2097,4988
2003.0,1,6.6,2951.0,135.0,0,27,7,281,869,2011,2575
2004.0,1,6.7,20191.0,111.0,7,61,16,3509,1620,3051,1769
2001.0,1,4.1,609.0,172.0,7,30,26,375,3194,3208,4365
2002.0,1,7.6,40366.0,95.0,7,30,26,4339,111,3542,4296
2001.0,7,7.5,37.0,103.0,6,62,16,1671,3976,2702,5105
1971.0,1,6.6,2646.0,105.0,13,61,16,3885,3726,3492,4072
2001.0,1,8.1,285.0,94.0,14,62,16,446,3287,1022,2703
1968.0,1,7.0,8518.0,100.0,13,61,16,920,897,3865,3963
2003.0,1,7.4,5222.0,101.0,4,10,20,3917,1453,1734,2681
1985.0,1,6.6,14722.0,102.0,23,23,20,1975,1023,2423,2964
2001.0,7,8.8,113.0,224.0,14,10,16,3079,4435,4207,5105
1959.0,1,7.5,5765.0,246.0,7,61,20,4424,3295,1614,3501
2000.0,1,6.8,1787.0,84.0,4,23,20,4246,4333,2957,3588
1987.0,1,7.0,312.0,25.0,2,37,33,4950,3261,2295,1759
1994.0,1,5.3,506.0,99.0,2,37,33,121,2165,2922,5073
1956.0,1,6.3,4997.0,118.0,13,37,33,2708,5842,1592,1008
2000.0,7,5.8,124.0,275.0,7,62,22,3396,698,1989,4530
2004.0,7,unknown,165.0,93.0,20,61,16,2629,5897,4207,5105
1962.0,1,7.4,3180.0,93.0,5,35,32,4228,1805,1206,1459
1973.0,1,7.8,16084.0,95.0,6,23,16,3633,4268,2964,3592
2004.0,7,8.2,386.0,94.0,6,62,16,864,4034,2237,5105
2004.0,1,unknown,3408.0,93.0,6,56,55,5069,5897,2462,5105
1995.0,4,6.1,14.0,112.0,4,62,16,979,1433,4207,865
1998.0,1,6.9,2777.0,60.0,1,61,16,2402,995,1790,1402
1963.0,1,8.2,233640.0,120.0,1,62,16,4512,2373,1998,3658
1984.0,1,4.4,2143.0,110.0,0,61,16,30,1144,3721,4513
2004.0,1,7.1,1775.0,272.0,4,62,16,524,2509,523,465
2002.0,1,2.9,519.0,105.0,4,10,16,704,3791,1772,4662
1982.0,1,5.9,980.0,84.0,7,62,16,4097,2626,94,2524
2003.0,1,9.3,8.0,106.0,21,37,16,1537,3083,4207,5105
2001.0,3,6.1,584.0,111.0,7,10,16,1224,4928,1386,2609
1997.0,1,6.9,2937.0,92.0,7,10,16,1943,4468,3886,4703
2003.0,7,6.9,643.0,131.0,0,37,33,4024,5871,3830,4387
1959.0,4,9.0,75784.0,137.0,7,62,64,4113,4779,4207,4124
1996.0,0,7.5,36.0,78.0,5,67,64,1680,1029,4207,4224
2003.0,3,8.0,109.0,103.0,6,61,16,3326,1913,1668,2030
2003.0,7,2.4,936.0,101.0,0,62,16,705,2506,3179,1848
1984.0,4,7.6,21.0,174.0,14,62,16,1836,1396,4207,1846
1978.0,3,7.3,6234.0,24.0,4,61,16,1469,2724,1146,1371
1942.0,1,6.1,5866.0,72.0,7,62,16,2954,873,1160,4317
2004.0,1,5.5,1063.0,163.0,7,62,16,706,1089,686,797
1997.0,7,5.6,63.0,120.0,6,62,16,3105,5897,3161,3809
2000.0,7,6.1,56.0,94.0,6,62,16,54,3256,1707,5105
1966.0,1,6.9,3692.0,30.0,4,61,16,2080,140,3649,3069
2004.0,4,7.1,191.0,57.0,2,37,33,2464,3364,4207,826
2000.0,1,7.1,14.0,95.0,21,62,16,1325,568,4207,5105
2000.0,7,7.6,130.0,16.0,6,62,16,4535,1448,2335,5105
2001.0,1,5.1,510.0,85.0,4,62,16,288,4764,1063,1224
2001.0,1,6.7,1370.0,102.0,4,61,16,533,5519,3952,3497
1999.0,7,5.1,8346.0,37.0,9,62,16,1898,991,1627,3722
2003.0,0,7.1,290.0,96.0,5,61,16,946,3667,3296,1324
2000.0,1,4.5,17325.0,75.0,5,23,20,2614,4561,4055,4894
2003.0,1,6.0,530.0,139.0,4,34,25,5011,2072,163,216
2005.0,7,unknown,165.0,44.0,6,62,16,5069,5897,1815,2211
2002.0,3,8.2,3638.0,115.0,2,62,16,1672,4573,2148,1637
1953.0,1,3.2,1176.0,92.0,19,62,16,1326,2114,3299,4020
1996.0,1,7.3,2662.0,210.0,4,10,16,1915,789,484,3556
1996.0,7,8.0,68.0,360.0,14,61,16,1221,3142,289,5105
1925.0,1,7.8,1012.0,241.0,6,62,41,3270,1682,2667,3939
1994.0,0,7.9,232.0,122.0,5,61,16,1246,5074,1394,4215
2005.0,7,2.7,1171.0,104.0,13,62,16,1006,1073,3003,3652
1970.0,1,7.2,19618.0,93.0,13,35,32,4799,5343,831,967
1991.0,1,7.2,6645.0,95.0,7,37,33,4211,2191,69,2758
2002.0,0,unknown,176.5,101.0,6,67,64,2153,4202,4207,5105
1994.0,0,8.5,160.0,94.0,0,67,64,97,5225,3082,1077
2004.0,1,6.7,214743.0,90.0,4,62,16,1442,1582,2441,1080
2002.0,1,7.8,8095.0,58.0,6,7,46,337,3608,2084,601
1997.0,2,8.6,1608.0,24.0,6,61,16,4254,86,4207,2845
2002.0,0,7.5,669.0,89.0,5,61,16,2428,1191,933,3328
2004.0,7,2.5,670.0,160.0,13,62,16,2957,4528,1757,1529
2005.0,7,5.7,1799.0,60.0,2,62,16,69,2501,583,2381
2003.0,3,5.8,162.0,30.0,2,10,16,675,4709,2789,3451
1992.0,3,7.0,505.0,93.0,7,62,16,2473,2009,1474,4493
1969.0,1,7.2,7419.0,176.0,7,61,16,139,4277,2207,912
2000.0,1,7.5,96280.0,93.0,4,35,32,3464,1970,1369,1633
2002.0,7,7.8,27.0,100.0,6,62,16,866,5118,2702,5105
2001.0,3,4.9,472.0,89.0,1,4,16,553,4321,1561,23
2002.0,1,6.5,3244.0,169.0,7,30,26,1283,608,4041,3004
1965.0,1,7.0,1656.0,182.0,0,37,33,1890,2938,2609,5068
2003.0,7,6.4,106.0,92.0,2,62,16,2334,624,3727,1673
2004.0,7,unknown,165.0,135.0,21,62,16,1231,5897,525,5105
1968.0,1,5.3,2300.0,94.0,7,61,16,136,3633,1613,260
1998.0,1,5.1,874.0,102.0,0,62,16,4474,5455,2208,2680
2004.0,7,unknown,165.0,50.0,4,62,16,1230,5897,3854,1117
2005.0,1,7.6,349.0,45.0,6,62,16,1307,534,3459,5105
2002.0,1,5.9,736.0,91.0,7,23,20,1977,4324,2956,3587
1993.0,7,3.9,4665.0,94.0,0,62,16,1414,314,2755,4175
2004.0,7,8.2,36.0,62.0,6,62,16,299,1383,822,5105
1995.0,1,5.0,184.0,102.0,7,37,33,3519,5016,767,915
1997.0,7,4.6,2092.0,112.0,4,62,16,2300,3390,1982,2402
1993.0,1,7.0,1995.0,210.0,7,23,20,780,1188,210,3621
2004.0,1,6.1,5681.0,99.0,7,62,16,3992,2560,1761,2149
1964.0,4,7.0,207.0,165.0,2,37,16,3911,589,4207,3410
1996.0,4,8.1,7723.0,24.0,2,10,16,4301,1850,4207,3634
2000.0,4,7.6,23786.0,90.0,2,62,16,1132,1184,4207,983
1999.0,2,7.4,20725.0,78.0,7,10,16,466,3040,4207,4499
1993.0,1,7.5,10345.0,33.0,2,37,33,554,3757,3620,94
1996.0,1,7.5,5886.0,109.0,5,37,33,2702,3760,3836,4642
2004.0,1,unknown,3408.0,100.0,20,61,16,3293,5897,3723,55
2000.0,1,6.6,7664.0,74.0,3,23,16,1810,5622,3453,2129
2005.0,4,7.7,46.0,25.0,6,61,16,1782,3828,4207,1202
2003.0,7,6.8,2052.0,85.0,2,62,16,38,2439,1543,1314
2000.0,0,6.5,17.0,540.0,6,67,64,1516,4854,1251,1503
2004.0,7,2.8,277.0,50.0,23,62,16,1475,1854,3427,4125
2001.0,0,7.5,194.0,115.0,6,61,16,4038,5505,3916,5105
1992.0,3,6.2,224.0,103.0,7,62,16,3263,1440,2758,3913
1996.0,1,7.3,2702.0,30.0,5,10,16,1937,3582,1945,3349
1987.0,4,8.6,108100.0,145.0,0,62,16,3680,2811,4207,1563
2002.0,7,5.2,5990.0,86.0,0,62,16,4744,649,746,3289
2001.0,4,6.7,83.0,30.0,2,37,33,3578,701,4207,4227
2000.0,7,3.3,129.0,72.0,2,46,16,4569,860,701,887
2004.0,7,5.3,10.0,100.0,8,62,16,2726,5897,2196,2528
1979.0,4,7.7,1836.0,94.0,4,61,16,4036,283,4207,3645
1986.0,1,7.5,21828.0,109.0,0,27,7,2992,964,2010,1817
2005.0,7,4.1,1635.0,60.0,7,62,16,2781,217,2187,1639
2001.0,2,8.6,2157.0,70.0,6,61,16,2684,5802,4207,1570
1999.0,3,3.6,381.0,83.0,0,10,16,771,4705,3645,4023
1988.0,1,7.3,19294.0,106.0,3,62,16,1397,1692,3219,3881
1995.0,1,6.9,1146.0,97.0,4,27,7,2715,3355,1465,3792
2004.0,4,8.0,2340.0,120.0,2,37,16,2587,2791,4207,182
1999.0,1,7.4,2682.0,72.0,4,24,17,1229,1043,4022,3342
1970.0,1,7.1,2446.0,90.0,0,37,33,4385,454,2258,2739
1987.0,3,9.0,23.0,42.0,4,62,16,2263,4118,3412,5105
2002.0,0,7.5,309.0,137.0,5,61,16,3838,920,3274,1324
1998.0,4,8.2,55.0,59.0,7,61,16,2084,1532,4207,4214
